Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Curacao,CUW,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curacao,CUW,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curacao,CUW,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.79649,87.13011,84.92204,86.90808,78.92638,77.37214,71.36022,76.75545,83.12119,73.44852,90.23642,78.99704,78.44166,76.26992,58.44519,61.01412,68.77114,77.60135,76.5278,78.70899,83.92305,81.66694,100.55854,104.52595,99.81298,96.12532,99.21381,NA,99.82804871,97.27323151,98.57837677,100.9027634,103.1925201,86.99913025,99.85102081,101.4114075,99.95973206,99.67637634,103.3221207,100.8589172,101.5515671,99.69033051,NA,NA,NA
Cyprus,CYP,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.76596,87.61049,84.27273,86.30603,79.3071,79.85714,73.06886,78.46882,84.04483,72.71665,88.47539,76.69648,78.37119,75.75218,57.81999,61.59292,68.31701,80.194,79.79588,78.49697,82.77481,83.63012,100.96061,103.97086,99.5756,98.12467,98.53899,NA,101.5687714,98.02642822,97.55493164,100.0179596,99.36486053,88.09076691,100.3017883,100.8928604,99.94412994,100.7869492,103.0022583,97.87957764,101.9115067,100.4138184,NA,NA,NA
Cyprus,CYP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.74883,87.37761,84.58779,86.59827,79.1223,78.65077,72.23928,77.63688,83.596,73.07264,89.33345,77.81579,78.40547,76.00438,58.12494,61.31049,68.53799,78.93495,78.21015,78.59986,83.33194,82.67945,100.76701,104.23888,99.69097,97.15772,98.86197,NA,100.7185516,97.65950012,98.0424881,100.450119,101.184639,87.55182648,100.0818024,101.1462097,99.95162964,100.2462082,103.160408,99.31649017,101.7331009,100.0641403,NA,NA,NA
Czech Republic,CZE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.02,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0,0,0.07,0.12,0.04,0.07,0.04,0.05,0.06,NA,NA,NA
Czech Republic,CZE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.19014,105.83467,NA,108.24295,NA,NA,99.47054291,99.47389221,99.10907745,103.583931,97.24330139,98.74157715,97.55728149,92.82433319,95.48007202,99.62978363,105.7858582,108.9190521,105.315918,102.1921234,101.8446579,NA,NA
Czech Republic,CZE,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1291,105.22275,NA,110.817,NA,NA,99.7485733,98.91847229,98.99533081,102.9551926,98.90174866,98.16336823,98.03450012,94.22106934,96.83187103,100.2687683,105.7054901,108.9401016,106.262413,102.7411575,100.125267,NA,NA
Czech Republic,CZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.134,105.52102,105.8979,109.56047,NA,NA,99.61271667,99.18972015,99.0508194,103.2615967,98.09411621,98.44477081,97.8022995,93.54135895,96.17326355,99.95735168,105.7446365,108.9298477,105.8025284,102.4747925,100.9585571,NA,NA
Denmark,DNK,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denmark,DNK,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.00607,93.93849,95.64371,94.36966,NA,NA,NA,NA,NA,NA,93.4518,91.38362,92.64367,97.41382,100.56796,96.91367,98.52399,103.01565,97.15771,95.72355,98.06504,97.33441,99.61659,97.3876,NA,NA,NA,101.83123,101.3994598,99.93673706,101.5831299,106.0499191,NA,101.0082932,100.4917297,102.3537598,102.045372,101.3909225,98.21627808,99.38253021,99.75727081,99.09494781,100.0724411,NA,NA
Denmark,DNK,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.32742,91.17138,92.18547,91.13832,NA,NA,NA,NA,NA,NA,93.271,91.32748,91.87294,98.26309,99.57694,97.31798,98.45875,101.83455,98.26105,95.16086,97.57903,96.81398,99.05953,96.41111,NA,NA,NA,101.51204,101.5846329,100.4383469,101.2550964,104.930191,NA,100.490181,100.4072876,101.9101105,101.5955734,100.6077881,97.7229538,98.87918854,99.64173126,97.97979736,99.12970734,NA,NA
Denmark,DNK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.63146,92.51996,93.87293,92.7178,94.2385,101.3355,100.81119,108.18247,109.50044,102.31278,93.35869,91.35474,92.24821,97.84867,100.06174,97.11982,98.49071,102.41226,97.72208,95.43524,97.81574,97.06778,99.33191,96.88964,NA,NA,NA,101.66814,101.4943695,100.1946564,101.4141083,105.4730606,NA,100.7420807,100.4484024,102.1263885,101.8148422,100.9892731,97.96318817,99.12422943,99.69799042,98.5235672,99.59015656,NA,NA
Djibouti,DJI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,NA,NA,NA
Djibouti,DJI,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.71569,12.63062,12.27997,14.0937,12.04354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.53524971,21.11200905,20.58094978,NA,NA,NA,27.3982296,32.93283844,NA,41.38465118,NA,NA,51.68976974,NA,47.3612709,55.44997025,NA
Djibouti,DJI,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9961,28.23529,28.07676,26.68958,26.02644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.85108948,30.54187012,30.19289017,NA,NA,NA,35.82955933,40.62969971,NA,50.64205933,NA,NA,53.2566185,NA,56.42525864,65.6999588,NA
Djibouti,DJI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.38123,20.44888,20.19653,20.40973,19.06676,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.21306,29.00483,27.36303,30.45675,28.44386,24.467,27.48986,24.54869,27.54002,29.60766,26.90121,24.08938,NA,22.73789978,25.87907028,25.44108963,NA,NA,NA,31.66385078,36.82714844,NA,46.07024002,NA,NA,52.48302841,NA,51.95103073,60.63917923,NA
Dominica,DMA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,DMA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.39954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.0032196,124.7172928,120.3076935,106.6666718,98.69941711,103.966011,106.2937088,94.61756134,96.63249969,92.12120819,84.48275757,81.2397995,99.48629761,102.9090881,102.5048218,NA,NA
Dominica,DMA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.29766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.2510986,113.7168121,119.5156708,102.7397308,101.7333298,101.29702,98.33119202,90.32679749,91.47180176,86.7052002,85.9969635,83.92282867,85.61759949,104.9910889,102.8195496,NA,NA
Dominica,DMA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.67873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.9646683,118.9668503,119.8964462,104.6263275,100.2773895,102.5727768,102.1418991,92.38613129,93.97162628,89.34911346,85.25096893,82.59108734,92.51064301,103.9604034,102.6641312,NA,NA
Dominican Republic,DOM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.19,NA,NA,15.16,NA,NA,5.02,NA,NA,NA,4.93,5.18,NA,NA,5.46,4.17,5.84,6.79,8.62,5.84,4.55,4.34,3.76,3.26,2.61,2.9,2.59,2.32,NA,NA
Dominican Republic,DOM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.19103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.80200195,81.00885773,NA,93.59599304,NA,87.60858154,NA,86.23155212,92.50782776,NA,91.78942108,90.24506378,91.65894318,91.44629669,91.01345062,NA,NA
Dominican Republic,DOM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.66262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0740509,73.31961823,NA,85.65882874,NA,83.2206192,NA,79.58737946,87.83947754,NA,92.03646851,91.41191864,89.56569672,89.20887756,89.73007202,NA,NA
Dominican Republic,DOM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.42234,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.27382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9891,NA,NA,NA,NA,71.88970947,77.11511993,NA,89.57315063,NA,85.38201904,NA,82.85677338,90.13726807,NA,91.91486359,90.83763885,90.59559631,90.30977631,90.36154175,NA,NA
East Asia & Pacific (all income levels),EAS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (all income levels),EAS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.60108948,87.42396545,86.69372559,87.8024826,88.96083069,90.34669495,92.05261993,92.4614563,93.45762634,94.28025818,94.90773773,96.71533203,99.17687988,101.7263565,104.4944687,104.9947891,104.8323135,105.6503067,105.5489349,NA,NA
East Asia & Pacific (all income levels),EAS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.06999207,90.76750183,89.62836456,90.07913971,90.64051056,91.24063873,92.09825134,92.45353699,93.35193634,93.94097137,94.30171204,96.22212982,99.05792999,101.6459961,104.1646652,104.3909988,104.0685349,104.9684219,104.9457474,NA,NA
East Asia & Pacific (all income levels),EAS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.07329559,98.84692383,98.5002594,98.27979279,98.78825378,98.25806427,94.69345093,95.09169006,95.75983429,92.38231659,89.14042664,88.2036438,88.97419739,89.82574463,90.80687714,92.07616425,92.45626068,93.39850616,94.09899139,94.58721924,96.45385742,99.1109848,101.6808014,104.3182831,104.6749954,104.4286957,105.2896347,105.2295532,NA,NA
East Asia & Pacific (developing only),EAP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,NA,NA,70.14,NA,NA,58.68,NA,NA,60.56,NA,NA,51.99,NA,NA,39.28,NA,NA,37.45,NA,NA,29.19,NA,NA,18.61,NA,NA,14.96,NA,11.21,8.54,7.21,NA,NA,NA
East Asia & Pacific (developing only),EAP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.63983917,86.32904816,85.65254211,86.92801666,88.1732254,89.69284821,91.49339294,92.06723022,92.98599243,93.80799103,94.50440979,96.42099762,98.87696075,101.7223206,104.7471466,105.3598938,105.0458069,NA,NA,NA,NA
East Asia & Pacific (developing only),EAP,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.39098358,89.92709351,88.8020401,89.36708069,89.97294617,90.63313293,91.52114868,92.06401062,92.94803619,93.48384857,93.86273956,95.9052887,98.78186035,101.6834564,104.4753342,104.7644653,104.3016281,NA,NA,NA,NA
East Asia & Pacific (developing only),EAP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.37155914,98.24181366,98.55748749,98.0504303,93.97652435,94.48708344,95.22782898,91.56664276,88.1769104,87.2738266,88.18412781,89.10070038,90.17756653,91.50775146,92.06479645,92.96513367,93.63781738,94.16849518,96.15104675,98.82727814,101.7023621,104.605217,105.0482864,104.6563263,NA,NA,NA,NA
Ecuador,ECU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.47,NA,NA,NA,NA,NA,NA,17.13,19.52,NA,NA,15.66,21.82,28.15,NA,NA,16.94,15.2,13.6,9.31,10.06,8.96,8.92,7.05,5.86,5.87,4.43,NA,NA
Ecuador,ECU,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.21487,54.58721,58.4141,60.63669,64.83498,69.43881,71.51778,71.01136,74.06826,77.21032,NA,NA,NA,NA,NA,NA,92.90949,96.28571,NA,NA,NA,NA,NA,97.94068,95.90594,94.98147,97.42686,NA,98.311203,97.88369751,98.92655945,98.74770355,98.72615814,98.74305725,103.4956589,102.8943176,103.3026199,NA,NA,102.9539413,109.3830872,111.8514786,111.3013,NA,NA
Ecuador,ECU,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.45673,56.69782,60.27454,63.86156,67.79311,72.26379,73.85778,72.65445,77.63705,80.73585,NA,NA,NA,NA,NA,NA,96.85888,96.12013,NA,NA,NA,NA,NA,96.64679,94.50095,93.91362,96.87638,NA,96.83719635,97.14810181,97.32524109,97.94734192,97.61068726,97.72689819,102.3145981,102.6674805,102.0714188,NA,NA,101.6265717,107.5832367,109.9086838,109.8963394,NA,NA
Ecuador,ECU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.36083,55.65502,59.35547,62.26879,66.33234,70.86893,72.70244,71.84332,75.87558,78.99601,82.90326,85.75786,89.56065,91.95948,92.45444,NA,94.91142,96.20177,NA,NA,NA,NA,NA,97.28409,95.19283,94.43938,97.14735,NA,97.56240082,97.50993347,98.11274719,98.34088135,98.15904999,98.22631073,102.8948975,102.7789001,102.6760025,NA,NA,102.2778091,108.4661865,110.8618164,110.5856171,NA,NA
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.17187,36.9157,39.27545,41.33503,42.88559,44.23753,44.50278,35.06686,22.6019,35.17667,42.4281,NA,NA,NA,NA,61.70187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.03526,NA,94.30874634,93.50669861,92.78501129,94.63063812,94.53981018,97.16203308,96.62934113,94.46579742,97.70728302,NA,101.3869476,104.3540802,NA,105.5080566,110.1822281,NA,NA
"Egypt, Arab Rep.",EGY,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.20372,61.98823,65.66586,67.084,70.45167,71.49793,72.24949,67.31146,45.98625,53.73385,64.13616,NA,NA,NA,NA,84.33309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.0232,NA,102.3935623,100.6875992,98.92719269,96.32298279,98.88577271,100.9738235,105.3471222,98.05715942,102.6334763,NA,104.9003677,107.4063492,NA,108.4207687,110.7175369,NA,NA
"Egypt, Arab Rep.",EGY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.17615,49.89897,52.9303,54.64558,57.12317,58.30623,58.8059,51.67343,34.63877,44.7259,53.59548,NA,NA,NA,NA,73.29681,73.78164,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.15781,NA,98.4397583,97.1761322,95.9227066,95.49511719,96.75966644,99.10884094,101.0808411,96.29968262,100.2231903,NA,103.1817627,105.9135971,NA,106.9963379,110.4557495,NA,NA
El Salvador,SLV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.53,NA,20.65,NA,NA,NA,19.87,21.95,NA,20.02,16.27,11.81,12.73,13.08,15.76,9.95,9.55,6.36,4.49,6.92,6.4,7.24,4.53,4.16,3.25,NA,NA
El Salvador,SLV,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70225,40.63906,45.54048,47.10869,NA,46.32226,47.64792,NA,NA,NA,43.83092,46.41427,47.89357,46.68476,NA,NA,59.74111,63.66199,61.81471,NA,64.16225,65.30308,67.30112,NA,68.59269,71.93072,NA,75.22207,NA,81.86708069,82.69789124,82.35090637,82.4144516,NA,85.43250275,85.00544739,90.07704163,91.356987,94.10121918,95.06249237,99.84751129,101.3177795,101.1700363,NA,NA
El Salvador,SLV,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.26464,45.08868,50.37744,50.96466,NA,49.39003,50.36481,NA,NA,NA,43.00957,46.0222,46.82068,44.34029,NA,NA,56.84771,60.36498,58.52907,NA,61.89542,62.65255,64.90342,NA,65.44263,70.96265,NA,73.87203,NA,84.06726837,81.78514099,81.0667572,81.09397125,NA,83.42230225,83.57982635,86.57312775,88.48320007,91.47647095,95.73744202,99.57653809,100.6054916,100.1196899,NA,NA
El Salvador,SLV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.49703,42.86932,47.95985,49.03426,48.59699,47.85495,49.00742,NA,NA,NA,43.41953,46.21813,47.3564,45.50748,NA,NA,58.28325,61.99997,60.15668,NA,63.0185,63.966,66.09032,NA,66.99353,71.43889,NA,74.53499,NA,82.9899292,82.23235321,81.69621277,81.74099731,NA,84.40489197,84.27748871,88.28965759,89.89160156,92.76274109,95.40685272,99.70932007,100.9544983,100.6340866,NA,NA
Equatorial Guinea,GNQ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.89518,NA,NA,NA,NA,NA,41.60113144,NA,NA,31.65143967,NA,45.87794113,NA,NA,44.24422073,48.28133011,52.63772964,52.24224091,55.25521851,NA,NA,NA
Equatorial Guinea,GNQ,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2719,NA,NA,NA,NA,NA,53.82680893,NA,NA,44.93276978,NA,48.39960861,NA,NA,47.45082092,50.25640869,52.37110901,51.41659164,54.33533096,NA,NA,NA
Equatorial Guinea,GNQ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.07908,NA,NA,NA,NA,NA,47.71636963,NA,NA,38.30171967,NA,47.14086914,NA,NA,45.85150146,49.2715416,52.50405121,51.82825851,54.79383087,NA,NA,NA
Eritrea,ERI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
